draftYear,categoryID,lastName,firstName,position,shootsCatches,heightIn,weightLbs,lastClub,lastLeague,birthDate,birthCity,birthStateProvince,birthCountry,midtermRank,finalRank
2025,1,Vermette,Emmanuel,LW,L,73,200,CHICOUTIMI,QMJHL,2005-05-11,Qu̩bec,QC,CAN,153,
2025,1,Hynes,Carter,D,L,76,228,QUEBEC,QMJHL,2006-12-22,St. John's,NL,CAN,162,
2025,1,Dube,Elliot,C,L,73,170,SAINT JOHN,QMJHL,2007-03-15,Rivi̬re-du-Loup,QC,CAN,171,
2025,1,Temple,Cole,C,L,69,166,EVERETT,WHL,2007-03-20,Brandon,MB,CAN,173,
2025,1,Riche,Ben,C,L,70,179,PRINCE GEORGE,WHL,2005-03-15,Bethune,SK,CAN,174,
2025,1,Jones,Graham,C,L,68,150,SHATTUCK - ST.MARY'S PREP,HIGH-MN,2007-08-16,Winnipeg,MB,CAN,176,
2025,1,Holmes,Parker,LW,L,75,222,BRANTFORD,OHL,2007-03-08,Kingston,ON,CAN,177,
2025,1,Arrowsmith,Blake,RW,R,72,185,NIAGARA,OHL,2007-04-17,Atlanta,GA,USA,186,
2025,1,Coupland,Ty,C,R,70,165,RED DEER,WHL,2007-05-06,North Vancouver,BC,CAN,195,
2025,1,Cristoforo,Anthony,D,R,71,191,WINDSOR,OHL,2006-02-23,Toronto,ON,CAN,199,
2025,1,Delisle,Tristan,C,L,70,172,OWEN SOUND,OHL,2007-05-15,Cornwall,ON,CAN,201,
2025,1,Aucoin,Cameron,D,L,72,188,FARGO,USHL,2007-03-20,Hinsdale,IL,USA,203,
2025,1,Lecompte,Nathan,C,R,69,167,CHICOUTIMI,QMJHL,2007-01-19,Langenthal,,CHE,204,
2025,1,McLaughlin,Finn,D,L,74,203,MUSKEGON,USHL,2006-02-28,Calgary,AB,CAN,209,
2025,1,Lavigne,Mael,C,L,76,181,RIMOUSKI,QMJHL,2005-02-11,Qu̩bec,QC,CAN,210,
2025,1,Lebret,Dylan,D,R,73,180,SHATTUCK - ST.MARY'S PREP,HIGH-MN,2007-03-15,Spokane,WA,USA,211,
2025,1,Zetterberg,Alexander,LW,R,68,163,BOSTON UNIVERSITY,H-EAST,2006-04-27,Sundsvall,,SWE,212,
2025,1,Gudelj,Jacob,C,L,74,198,TRI-CITY,WHL,2005-12-05,Vancouver,BC,CAN,214,
2025,1,Nizameev,Artemii,RW,R,70,191,TRI-CITY,USHL,2005-11-20,Chelyabinsk,,RUS,217,
2025,1,Gallant,Richard,LW,L,68,166,USA U-18,NTDP - USHL,2007-06-12,Nashua,NH,USA,218,
2025,1,Kostuch,Carter,LW,L,71,165,SARNIA,OHL,2007-04-21,Toronto,ON,CAN,220,
2025,1,Corbet,Nate,D,L,73,171,KELOWNA,WHL,2006-03-15,Mannheim,,DEU,223,
2025,1,Kachkowski,Jack,D,R,72,176,SASKATOON,WHL,2007-01-14,St. Albert,AB,CAN,224,
2025,1,Dragusica,Luke,D,L,73,178,BRAMPTON,OHL,2007-02-16,Hamilton,ON,CAN,925,
2025,1,Tuminaro,Cole,D,R,76,223,SIOUX CITY,USHL,2007-01-24,Rockford,IL,USA,926,
2025,2,Frondell,Anton,C,L,73,198,DJURGARDEN,SWEDEN-2,2007-05-07,Trangsund,,SWE,2,1
2025,2,Eklund,Victor,RW,R,71,161,DJURGARDEN,SWEDEN-2,2006-10-03,Stockholm,,SWE,1,2
2025,2,Gastrin,Milton,C,L,72,188,MODO JR.,SWEDEN-JR.,2007-06-02,Ornskoldsvik,,SWE,4,3
2025,2,Cihar,Vojtech,LW,L,72,176,KARLOVY VARY,CZECHIA,2007-03-29,Chomutov,,CZE,5,4
2025,2,Zharovsky,Alexander,RW,L,73,163,UFA JR.,RUSSIA-JR.,2007-02-22,Klin,,RUS,,5
2025,2,Genborg,Eddie,RW,L,74,193,LINKOPING,SWEDEN,2007-04-20,Trollhattan,,SWE,11,6
2025,2,Nilson,Eric,C,R,72,160,DJURGARDEN JR.,SWEDEN-JR.,2007-05-11,Calgary,AB,CAN,6,7
2025,2,Ihs Wozniak,Jakob,RW,R,74,180,LULEA JR.,SWEDEN-JR.,2007-02-01,Adelaide,,AUS,7,8
2025,2,Limatov,Kurban,D,L,75,198,DYNAMO MOSCOW JR.,RUSSIA-JR.,2007-03-20,Moscow,,RUS,19,9
2025,2,Hallquisth,Theodor,D,R,73,178,OREBRO JR.,SWEDEN-JR.,2007-06-14,Taby,,SWE,22,10
2025,2,Gonchar,Artyom,D,L,72,156,MAGNITOGORSK JR.,RUSSIA-JR.,2006-10-25,Chelyabinsk,,RUS,33,11
2025,2,Boelius,Lasse,D,L,73,188,ASSAT JR.,FINLAND-JR.,2007-03-16,Lohja,,FIN,10,12
2025,2,Stockselius,Theo,C,L,75,184,DJURGARDEN JR.,SWEDEN-JR.,2007-07-24,Norrtalje,,SWE,14,13
2025,2,Poletin,Tomas,LW,L,73,205,PELICANS,FINLAND,2007-04-30,Prague,,CZE,13,14
2025,2,Kucharcik,Matous,C,L,76,175,SLAVIA JR.,CZECHIA-JR.,2007-02-03,Vipiteno,,ITA,18,15
2025,2,Chovan,Jan,C,L,74,184,TAPPARA JR.,FINLAND-JR.,2007-01-09,Bratislava,,SVK,12,16
2025,2,Vass,Malte,D,L,74,183,FARJESTAD JR.,SWEDEN-JR.,2007-03-28,Karlstad,,SWE,36,17
2025,2,Prokhorov,Daniil,RW,L,77,209,DYNAMO ST. PETERSBURG JR.,RUSSIA-JR.,2007-04-27,Krasnodar,,RUS,27,18
2025,2,Klingsell,Viktor,RW,L,70,185,SKELLEFTEA JR.,SWEDEN-JR.,2007-02-10,Jarfalla,,SWE,25,19
2025,2,Lindgren,Zeb,D,L,73,195,SKELLEFTEA JR.,SWEDEN-JR.,2007-04-14,Umea,,SWE,29,20
2025,2,Isayev,Dmitri,LW,R,69,148,YEKATERINBURG JR.,RUSSIA-JR.,2007-06-26,Tollyati,,RUS,9,21
2025,2,Rozsival,David,RW,L,72,188,LIBEREC JR.,CZECHIA-JR.,2007-06-01,Jablonec Nad Nisou,,CZE,21,22
2025,2,Joki,Atte,C,L,73,200,LUKKO JR.,FINLAND-JR.,2007-07-21,Nokia,,FIN,20,23
2025,2,Hoch,Stepan,LW,L,76,192,C. BUDEJOVICE JR.,CZECHIA-JR.,2006-10-11,Ceske Budejovice,,CZE,65,24
2025,2,Drott,Arvid,RW,R,72,181,DJURGARDEN JR.,SWEDEN-JR.,2007-08-11,Stockholm,,SWE,43,25
2025,2,Nordlund,Viggo,LW,L,69,168,SKELLEFTEA JR.,SWEDEN-JR.,2006-09-22,Stockholm,,SWE,28,26
2025,2,Pobezal,Tomas,C,L,69,178,NITRA,SLOVAKIA,2006-09-18,Ilava,,SVK,26,27
2025,2,Pettersson,Liam,D,L,74,170,VAXJO JR.,SWEDEN-JR.,2007-01-04,Gislaved,,SWE,,28
2025,2,Kotajarvi,Jesper,D,L,72,170,TAPPARA JR.,FINLAND-JR.,2007-07-24,Kokkola,,FIN,32,29
2025,2,Westergard,Max,LW,L,71,161,FROLUNDA JR.,SWEDEN-JR.,2007-09-03,Tampere,,FIN,66,30
2025,2,Yemelyanov,Kirill,C,L,72,170,YAROSLAVL JR.,RUSSIA-JR.,2007-01-08,Irkutsk,,RUS,15,31
2025,2,Annborn,Karl,D,R,72,188,HV71 JR.,SWEDEN-JR.,2007-03-06,Orebro,,SWE,31,32
2025,2,Agafonov,Maxim,D,R,74,198,UFA JR.,RUSSIA-JR.,2007-04-10,Moscow,,RUS,17,33
2025,2,Bausov,Roman,D,R,77,179,DYNAMO ST. PETERSBURG JR.,RUSSIA-JR.,2007-04-28,St. Petersburg,,RUS,23,34
2025,2,Hillstrom,Gustav,C,R,74,174,BRYNAS JR.,SWEDEN-JR.,2007-01-20,Gavle,,SWE,40,35
2025,2,Rautiainen,Benjamin,C,L,72,174,TAPPARA,FINLAND,2005-06-12,Tampere,,FIN,41,36
2025,2,Klyvo,Mads Kongsbak,LW,L,74,194,FROLUNDA JR.,SWEDEN-JR.,2007-05-03,Frederikshavn,,DNK,113,37
2025,2,Eriksen,Mikkel,C,L,71,187,FARJESTAD JR.,SWEDEN-JR.,2007-09-13,Oslo,,NOR,94,38
2025,2,Funck,Linus,D,R,75,183,LULEA JR.,SWEDEN-JR.,2007-05-10,Lulea,,SWE,34,39
2025,2,Nykyri,Niklas,D,L,74,190,HIFK,FINLAND,2006-01-26,Joensuu,,FIN,45,40
2025,2,Novotny,Melvin,LW,L,73,185,LEKSAND JR.,SWEDEN-JR.,2007-04-03,Stockholm,,SWE,38,41
2025,2,Fyodorov,Mikhail,RW,L,71,152,MAGNITOGORSK JR.,RUSSIA-JR.,2006-12-01,Magnitogorsk,,RUS,39,42
2025,2,Farhammar,Felix,D,L,73,185,OREBRO JR.,SWEDEN-JR.,2007-04-11,Stockholm,,SWE,91,43
2025,2,Vilchinsky,Artyom,D,L,76,243,SKA ST. PETERSBURG JR.,RUSSIA-JR.,2006-09-16,Vladivostok,,RUS,44,44
2025,2,Saari,Julius,D,L,74,187,JOKERIT JR.,FINLAND-JR.,2007-03-07,Vantaa,,FIN,35,45
2025,2,Svrcek,Michal,LW,L,70,189,BRYNAS JR.,SWEDEN-JR.,2007-01-26,Zilina,,SVK,69,46
2025,2,Kuhta,Jasper,C,L,74,181,HIFK JR.,FINLAND-JR.,2006-10-28,Helsinki,,FIN,51,47
2025,2,Dahlqvist,Aron,D,L,75,205,BRYNAS JR.,SWEDEN-JR.,2007-02-22,Gavle,,SWE,48,48
2025,2,Hallquisth,Wilhelm,D,R,71,181,HV71,SWEDEN,2005-03-02,Stockholm,,SWE,49,49
2025,2,Vahalahti,Eetu,D,L,72,161,TPS JR.,FINLAND-JR.,2006-12-30,Turku,,FIN,93,50
2025,2,Galvas,Tomas,D,L,70,154,LIBEREC,CZECHIA,2006-02-11,Zlin,,CZE,89,51
2025,2,Luttsev,Roman,C,L,72,170,YAROSLAVL JR.,RUSSIA-JR.,2006-04-01,Elektrostal,,RUS,,52
2025,2,Wahlund,Joe,D,L,72,181,FARJESTAD JR.,SWEDEN-JR.,2007-04-20,Karlstad,,SWE,46,53
2025,2,Skok,Jan,D,L,72,198,PLZEN,CZECHIA,2006-10-31,Pisek,,CZE,24,54
2025,2,Patrikhayev,Ivan,D,L,72,179,CSKA JR.,RUSSIA-JR.,2006-02-03,Ekaterinburg,,RUS,,55
2025,2,Koblar,Tinus Luc,C,L,76,189,LEKSAND JR.,SWEDEN-JR.,2007-07-21,Kranj,,SVN,,56
2025,2,Kalto,Onni,LW,L,74,192,TPS JR.,FINLAND-JR.,2006-12-14,Vantaa,,FIN,57,57
2025,2,Sundqvist,Leo,RW,R,69,170,BRYNAS,SWEDEN,2007-06-12,Gavle,,SWE,,58
2025,2,Nieminen,Daniel,D,L,72,187,PELICANS,FINLAND,2006-03-01,Lahti,,FIN,62,59
2025,2,Bjorck,Wilson,C,L,72,165,DJURGARDEN JR.,SWEDEN-JR.,2006-01-13,Stockholm,,SWE,52,60
2025,2,Ilyichyov,Maksim,C,L,72,154,RUSSKIE VITYAZI,RUSSIA-JR.,2006-03-04,Ufa,,RUS,,61
2025,2,Reber,Jamiro,C,L,70,176,HV71,SWEDEN,2006-09-04,Munsingen,,CHE,56,62
2025,2,Svec,Martin,D,L,70,174,PARDUBICE B,CZECHIA-2,2006-10-05,Prague,,CZE,71,63
2025,2,Osmanis,Bruno,RW,R,71,170,BJORKLOVEN,SWEDEN-2,2006-12-16,Ogre,,LVA,72,64
2025,2,Tyurin,Nikita,D,L,72,174,SPARTAK JR.,RUSSIA-JR.,2007-07-02,Moscow,,RUS,,65
2025,2,Borikov,Yegor,RW,L,73,180,MINSK,RUSSIA,2005-08-28,Zhlobin,,BLR,,66
2025,2,Somervuori,Jere,LW,L,72,156,HIFK JR.,FINLAND-JR.,2007-08-10,Karlstad,,SWE,55,67
2025,2,Orpana,Eetu,C,L,72,200,TAPPARA JR.,FINLAND-JR.,2007-04-17,Lempaala,,FIN,64,68
2025,2,Brusnikin,Daniil,D,L,69,174,LOKO-76 YAROSLAVL,RUSSIA-JR.,2006-10-03,Yaroslavl,,RUS,103,69
2025,2,Sundqvist,Leo,D,L,72,183,SKELLEFTEA JR.,SWEDEN-JR.,2005-11-27,Skelleftea,,SWE,63,70
2025,2,Mikes,Matej,C,R,74,204,ROKI JR.,FINLAND-JR.,2007-02-17,Karlovy Vary,,CZE,80,71
2025,2,Moiseyev,Maxim,D,R,73,180,OMSK JR.,RUSSIA-JR.,2007-08-07,Novosibirsk,,RUS,53,72
2025,2,Lisy,Matus,D,L,72,181,NITRA,SLOVAKIA,2007-06-15,Bratislava,,SVK,68,73
2025,2,Antenen,Robin,LW,L,74,194,ZUG JR.,SWISS-JR.,2006-05-21,Menziken aargau,,CHE,79,74
2025,2,Pestretsov,Bogdan,D,L,75,205,CSKA JR.,RUSSIA-JR.,2007-04-15,Voronezh,,RUS,59,75
2025,2,Magomedsultanov,Ilyas,D,L,74,176,YAROSLAVL JR.,RUSSIA-JR.,2006-10-24,Livny,,RUS,42,76
2025,2,Rusznyak,Patrik,D,R,75,201,BRATISLAVA JR.,SLOVAKIA-JR.,2007-08-05,Vienna,,AUT,86,77
2025,2,Tomka,Lukas,RW,L,74,196,BANSKA BYSTRICA,SLOVAKIA,2007-02-08,Banska Bystrica,,SVK,61,78
2025,2,Fomin,Makar,D,L,71,165,CHEREPOVETS JR.,RUSSIA-JR.,2006-12-17,Vologda,,RUS,30,79
2025,2,Krcal,David,LW,L,74,210,PARDUBICE JR.,CZECHIA-JR.,2007-02-03,Prague,,CZE,58,80
2025,2,Nilsson,Isac,LW,L,72,170,MALMO JR.,SWEDEN-JR.,2007-04-10,Vaxholm,,SWE,,81
2025,2,Murin,Samuel,LW,L,72,190,SPISSKA NOVA VES,SLOVAKIA,2007-04-21,Cadca,,SVK,54,82
2025,2,Hynninen,Topias,C,L,70,172,JUKURIT,FINLAND,2005-12-19,Vihti,,FIN,,83
2025,2,Macek,Vit,RW,L,73,175,PARDUBICE JR.,CZECHIA-JR.,2007-02-26,Nove Mesto na Morave,,CZE,47,84
2025,2,Laksonen,Albin,RW,R,76,209,VAXJO JR.,SWEDEN-JR.,2007-02-16,Oskarshamn,,SWE,,85
2025,2,Alanko,Reko,D,R,77,201,JOKERIT JR.,FINLAND-JR.,2007-07-15,Helsinki,,FIN,102,86
2025,2,Capos,Michal,D,R,76,219,NOVE ZAMKY,SLOVAKIA,2007-07-16,Bratislava,,SVK,,87
2025,2,Granberg,David,C,L,74,194,LULEA,SWEDEN,2005-05-14,Pitea,,SWE,70,88
2025,2,Mensonen,Jasu,C,L,71,184,LUKKO JR.,FINLAND-JR.,2007-01-12,Imatra,,FIN,75,89
2025,2,Lindberg,Valter,C,L,70,172,SKELLEFTEA,SWEDEN,2006-07-13,Skelleftea,,SWE,85,90
2025,2,Filippov,Alexander,D,R,74,176,CSKA JR.,RUSSIA-JR.,2006-09-29,Tyumen,,RUS,37,91
2025,2,Dorthe,Jan,C,L,71,187,FRIBOURG,SWISS,2005-11-25,Fribourg,,CHE,81,92
2025,2,Ervasti,Alvar,D,L,75,185,JYP JR.,FINLAND-JR.,2007-08-11,Oulu,,FIN,78,93
2025,2,Orrsten,Hugo,C,L,74,198,OREBRO JR.,SWEDEN-JR.,2006-07-10,Arboga,,SWE,88,94
2025,2,Ustinkov,Daniil,D,L,73,201,GCK ZURICH,SWISS-2,2006-08-26,Moscow,,RUS,84,95
2025,2,Rasanen,Veeti,LW,L,74,187,JOKERIT JR.,FINLAND-JR.,2006-08-26,Joensuu,,FIN,,96
2025,2,Melikov,Mikhail,LW,R,72,150,DYNAMO MOSCOW JR.,RUSSIA-JR.,2007-02-07,Moscow,,RUS,117,97
2025,2,Van Kaaij,Guus,D,L,72,191,DAVOS JR.,SWISS-JR.,2007-04-18,Blaricum,,NLD,,98
2025,2,Katavisto,Aapo,RW,R,72,172,K-ESPOO JR.,FINLAND-JR.,2007-07-09,Espoo,,FIN,99,99
2025,2,Huhtamaa,Joel,D,L,75,183,HIFK JR.,FINLAND-JR.,2007-06-08,Helsinki,,FIN,,100
2025,2,Kichigin,Nikita,D,L,72,157,CHEREPOVETS JR.,RUSSIA-JR.,2006-12-01,Cherepovets,,RUS,,101
2025,2,Schafer,Maxim,LW,L,75,182,EISBAREN BERLIN,GERMANY,2007-05-17,Nurnberg,,DEU,,102
2025,2,Huovila,Santeri,LW,L,72,172,JYP,FINLAND,2004-07-16,Kerava,,FIN,,103
2025,2,Vanninen,Aapo,C,L,72,175,OREBRO JR.,SWEDEN-JR.,2007-06-16,Helsinki,,FIN,,104
2025,2,Perez,Jaromir,LW,L,71,172,LIBEREC,CZECHIA,2005-07-27,Barcelona,,ESP,,105
2025,2,Zemlicka,Richard,C,L,75,203,SAIPA JR.,FINLAND-JR.,2006-04-04,Prague,,CZE,67,106
2025,2,Aeschlimann,Mike,LW,R,73,177,LANGNAU JR.,SWISS-JR.,2007-08-17,Uster,,CHE,,107
2025,2,Magnusson,Carl-Otto,D,L,79,223,FROLUNDA JR.,SWEDEN-JR.,2006-01-11,Gothenburg,,SWE,,108
2025,2,Petrenko,Daniil,RW,L,70,179,UFA JR.,RUSSIA-JR.,2007-05-05,Chelyabinsk,,RUS,100,109
2025,2,Danielsson,Liam,RW,R,71,165,OREBRO,SWEDEN,2006-08-05,Gavle,,SWE,82,110
2025,2,Saberzyanov,Malik,C,R,70,165,IRBIS KAZAN,RUSSIA-JR.,2006-10-24,Nizhnekamsk,,RUS,73,111
2025,2,Holst Persson,Filip,LW,L,72,161,LULEA JR.,SWEDEN-JR.,2006-10-09,Stockholm,,SWE,92,112
2025,2,Humenik,Matyas,RW,R,72,181,C. BUDEJOVICE JR.,CZECHIA-JR.,2006-12-08,Pisek,,CZE,,113
2025,2,Sterner,Karl,LW,L,75,194,FROLUNDA JR.,SWEDEN-JR.,2006-03-29,Grastorp,,SWE,,114
2025,2,Vanhanen,Matias,LW,L,70,175,HIFK JR.,FINLAND-JR.,2007-09-11,Nokia,,FIN,115,115
2025,2,Crookes,Zaki,RW,R,73,172,LEKSAND JR.,SWEDEN-JR.,2006-03-16,Mora,,SWE,,116
2025,2,Bundgaard,William,C,L,75,200,RODOVRE,DENMARK,2007-02-12,Hvidovre,,DNK,104,117
2025,2,Rybnikar,Michal,C,L,72,172,TRINEC JR.,CZECHIA-JR.,2007-02-19,Skalica,,SVK,,118
2025,2,Solberg,Isac,LW,L,71,161,ROGLE,SWEDEN,2005-05-31,Ljungby,,SWE,,119
2025,2,Johnson,Ludvig,D,L,72,181,ZUG,SWISS,2006-07-27,Zug,,CHE,,120
2025,2,Malinek,Tomas,D,L,73,179,SPARTA JR.,CZECHIA-JR.,2007-07-03,Prague,,CZE,,121
2025,2,Mastalirsky,Matej,LW,L,73,172,LITVINOV,CZECHIA,2005-07-10,Domazlice,,CZE,74,122
2025,2,Kamarainen,Rasmus,RW,L,70,176,ASSAT JR.,FINLAND-JR.,2007-06-05,Helsinki,,FIN,111,123
2025,2,Nsonsa-Kitala,Noa,LW,L,73,163,MARSEILLE,FRANCE,2007-05-02,Mons,,BEL,114,124
2025,2,Arkhipov,Ivan,C,L,71,161,DYNAMO MOSCOW JR.,RUSSIA-JR.,2007-07-07,Kuznetsk,,RUS,,125
2025,2,Jokinen,Mitja,D,L,71,172,TPS,FINLAND,2006-03-01,Raisio,,FIN,90,126
2025,2,Zaitsev,Maxim,RW,L,73,177,CSKA JR.,RUSSIA-JR.,2006-11-16,Moscow,,RUS,77,127
2025,2,De Luca,Jacopo,C,L,72,176,AMBRI JR.,SWISS-JR.,2007-05-25,Aosta,,ITA,116,128
2025,2,Zalesak,Alex,LW,L,72,183,MODO JR.,SWEDEN-JR.,2006-10-30,Piestany,,SVK,76,129
2025,2,Zubek,Patryk,D,L,75,207,BANSKA BYSTRICA JR.,SLOVAKIA-JR.,2007-04-18,Nowy Targ,,POL,110,130
2025,2,Paju,Aaron,D,R,73,174,TPS JR.,FINLAND-JR.,2007-02-03,Turku,,FIN,96,131
2025,2,Glas,Sebastian,C,R,73,185,VITKOVICE JR.,CZECHIA-JR.,2006-12-15,Ostrava,,CZE,120,132
2025,2,Suzdorf,German,C,L,78,209,SKA ST. PETERSBURG JR.,RUSSIA-JR.,2007-04-02,Yeysk,,RUS,,133
2025,2,Kuryanov,Andrei,C,L,70,163,OMSK JR.,RUSSIA-JR.,2007-07-20,Davydovo village,,RUS,50,134
2025,2,Volas,Patrik,D,L,76,209,TRINEC JR.,CZECHIA-JR.,2005-04-11,Uherske Hradiste,,CZE,108,135
2025,2,Valila,Arttu,D,L,69,168,LUKKO JR.,FINLAND-JR.,2006-11-07,Rauma,,FIN,,136
2025,2,Zuscak,Andrej,RW,R,75,194,KOSICE JR.,SLOVAKIA-JR.,2007-06-14,Presov,,SVK,101,137
2025,2,Baggstrom,Rasmus,LW,L,72,202,HIFK JR.,FINLAND-JR.,2007-01-16,Kirkkonummi,,FIN,105,138
2025,2,Mundy,Jeremiah,RW,L,74,197,DAVOS JR.,SWISS-JR.,2007-02-25,St.Gallen,,CHE,122,139
2025,2,Kalis,Martin,C,L,74,183,TRENCIN,SLOVAKIA,2007-01-12,Trstena,,SVK,97,140
2025,2,Pavlik,Dominik,C,L,73,207,MOOSE JAW,WHL,2007-03-27,Trutnov,,CZE,60,
2025,2,Murashev,Yegor,RW,L,70,178,SPARTAK JR.,RUSSIA-JR.,2007-07-20,Kurgan,,RUS,83,
2025,2,Sozinov,Mikhail,D,L,75,192,SKA ST. PETERSBURG JR.,RUSSIA-JR.,2006-10-01,Veliky Novgorod,,RUS,87,
2025,2,Cunderlik,Michal,C,R,70,185,BANSKA BYSTRICA JR.,SLOVAKIA-JR.,2007-09-03,Banska Bystrica,,SVK,95,
2025,2,Davidsson,Oscar,C,L,72,187,HV71 JR.,SWEDEN-JR.,2006-09-25,Orebro,,SWE,98,
2025,2,Vasilyev,Vyacheslav,C,L,75,194,SKA ST. PETERSBURG JR.,RUSSIA-JR.,2007-01-11,St. Petersburg,,RUS,106,
2025,2,Hallin,Hugo,D,L,68,155,MODO JR.,SWEDEN-JR.,2007-05-25,Ornskoldsvik,,SWE,107,
2025,2,Semikhin,Danila,RW,L,72,181,AKM-JUNIOR TULA,RUSSIA-JR.,2007-02-26,Tver,,RUS,109,
2025,2,Skarby,Noel,LW,L,71,166,HV71 JR.,SWEDEN-JR.,2007-01-15,Gothenburg,,SWE,112,
2025,2,Sjostrom,Oliwer,D,L,70,170,LULEA JR.,SWEDEN-JR.,2007-04-08,Umea,,SWE,118,
2025,2,Privalov,Yegor,RW,R,73,196,SKA-YUNIOR KRASNOGORSK,RUSSIA-JR.,2007-08-27,Ryazan,,RUS,119,
2025,2,Kratz,Kalle,C,L,73,187,MORA,SWEDEN-2,2004-09-25,Orsa,,SWE,121,
2025,3,Ravensbergen,Joshua,G,R,77,190,PRINCE GEORGE,WHL,2006-11-27,North Vancouver,BC,CAN,1,1
2025,3,Beckman,Lucas,G,L,74,182,BAIE-COMEAU,QMJHL,2007-08-23,Montr̩al,QC,CAN,3,2
2025,3,Pradel,Michal,G,L,76,199,TRI-CITY,USHL,2007-03-10,Dolny Kubin,,SVK,8,3
2025,3,Ivankovic,Jack,G,L,71,170,BRAMPTON,OHL,2007-05-22,Mississauga,ON,CAN,5,4
2025,3,Denault,Louis-Antoine,G,L,80,206,QUEBEC,QMJHL,2006-09-26,Quebec City,QC,CAN,7,5
2025,3,Medvedev,Alexei,G,L,74,178,LONDON,OHL,2007-09-10,St. Petersburg,,RUS,2,6
2025,3,Meloche,Samuel,G,L,74,190,ROUYN-NORANDA,QMJHL,2007-07-22,Salaberry-de-valleyfield,QC,CAN,4,7
2025,3,Stebetak,Ondrej,G,L,74,173,PORTLAND,WHL,2007-07-19,Jihlava,,CZE,6,8
2025,3,Koprowski,Matthew,G,L,74,199,OWEN SOUND,OHL,2007-02-05,London,ON,CAN,12,9
2025,3,Parsons,John,G,L,75,194,CHICAGO,USHL,2006-01-15,Cortland,NY,USA,17,10
2025,3,D'Aigle,Gabriel,G,L,76,211,VICTORIAVILLE,QMJHL,2006-11-21,Sorel-Tracy,QC,CAN,8,11
2025,3,Kraus,Jayden,G,L,74,201,VICTORIA,WHL,2006-11-18,Prince Albert,SK,CAN,11,12
2025,3,Feldbergs,Linards,G,L,73,194,SHERBROOKE,QMJHL,2005-08-16,Ogre,,LVA,20,13
2025,3,Cameron,Ryan,G,L,72,180,LONE STAR,NAHL,2007-08-21,Berwyn,PA,USA,21,14
2025,3,Hood,Burke,G,L,75,202,VANCOUVER,WHL,2007-04-30,Brandon,MB,CAN,25,15
2025,3,Cournoyer,Alexis,G,L,75,195,CAPE BRETON,QMJHL,2005-12-13,Trois-Rivi̬res,QC,CAN,,16
2025,3,Bennett,Trenten,G,L,80,205,KEMPTVILLE,CCHL,2006-04-01,Kitchener,ON,CAN,9,17
2025,3,Quinlan,Patrick,G,L,72,188,USA U-18,NTDP - USHL,2007-04-19,Kennett Square,PA,USA,28,18
2025,3,Hrebik,Ben,G,L,74,190,BARRIE,OHL,2006-04-04,Milton,ON,CAN,10,19
2025,3,Miller,Anders,G,L,73,198,CALGARY,WHL,2006-10-04,Anchorage,AK,USA,19,20
2025,3,Hendrickson,Kambryn,G,R,72,176,WATERLOO,USHL,2006-01-09,Scottsdale,AZ,USA,29,21
2025,3,Glavic,Bor,G,L,76,196,WEST KELOWNA,BCHL,2006-08-26,Jesenice,,SVN,,22
2025,3,Bronas,Bjorn,G,L,73,192,SIOUX CITY,USHL,2007-02-25,St.Cloud,MN,USA,15,23
2025,3,Cleaver,Koen,G,L,74,188,LETHBRIDGE,WHL,2007-03-28,Port Alberni,BC,CAN,16,24
2025,3,Switzer,Jordan,G,L,72,186,MEDICINE HAT,WHL,2007-01-26,Edmonton,AB,CAN,,25
2025,3,McIvor,Michael,G,R,72,172,NORTH BAY,OHL,2006-03-22,Warkworth,ON,CAN,22,26
2025,3,Simcoe,Ethan,G,L,73,175,EDMONTON,WHL,2006-03-02,Lac Du Bonnet,MB,CAN,,27
2025,3,Legall,Raiden,G,L,71,170,EVERETT,WHL,2006-09-16,Morden,MB,CAN,,28
2025,3,Tegelaar,Noah,G,L,77,177,COLLINGWOOD,OJHL,2006-10-15,Georgetown,ON,CAN,14,29
2025,3,Lee-Stack,Dylan,G,L,74,172,BRUNSWICK PREP,HIGH-CT,2007-04-24,New York,NY,USA,30,30
2025,3,Phillips,Ethan,G,L,74,206,ROCHESTER JR. AMERICANS,NAHL,2007-04-09,Rochester,NY,USA,18,31
2025,3,Doyon-Cataquiz,Samuel,G,L,74,187,BISHOP KEARNEY SELECTS,HIGH-NY,2007-04-18,Montreal,QC,CAN,,32
2025,3,Axelsson,Carl,G,L,75,185,AUSTIN,NAHL,2006-11-21,Stockholm,,SWE,13,
2025,3,Pilon,Jake,G,L,76,210,KELOWNA,WHL,2006-10-12,Calgary,AB,CAN,23,
2025,3,Jones,Kyle,G,L,74,179,TRI-CITY,USHL,2007-02-27,Bakersfield,CA,USA,24,
2025,3,Nelson,Jaeden,G,L,72,205,OTTAWA,OHL,2007-04-11,Nepean,ON,CAN,26,
2025,3,Newlove,Michael,G,L,74,172,BURLINGTON,OJHL,2007-01-14,Brampton,ON,CAN,27,
2025,3,Egorov,David,G,L,74,180,BRANTFORD,OHL,2006-05-18,Ottawa,ON,CAN,31,
2025,3,Langevin,Mathis,G,L,76,182,RIMOUSKI,QMJHL,2006-06-18,Valleyfield,QC,CAN,32,
2025,4,Andreyanov,Pyotr,G,L,72,207,CSKA JR.,RUSSIA-JR.,2007-01-22,Volsk,,RUS,1,1
